"listing_value","tweets_Name","tweets_Date","tweets_Retweets","tweets_Likes","tweets_Text","tweets_Replies","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"","CNN Breaking News","Feb 6, 2011","133","13","2 arrests made in off-campus fraternity party shooting in Youngstown,#Ohio. http://on.cnn.com/fX7995","","","","","1"
"","CNN Breaking News","Feb 6, 2011","133","10","Egyptian TV: Missing #Google exec to be released by authorities Monday http://on.cnn.com/h6TmPe","","","","","1"
"","CNN Breaking News","Feb 6, 2011","126","10","Multiple bursts of automatic gunfire, apparently warning shots, heard in Cairo's Tahrir Square. http://on.cnn.com/i8G9Cv","","","","","1"
"","CNN Breaking News","Feb 6, 2011","232","11","Officials: 1 Youngstown State University killed, 11 other people wounded in off-campus shooting. http://on.cnn.com/hPRWjm","","","","","1"
"","CNN Breaking News","Feb 6, 2011","72","10","#Egypt VP promises changes to appease protesters. http://on.cnn.com/gBpN9Z","","","","","1"
"","CNN Breaking News","Feb 6, 2011","71","16","Trial of U.S. hikers accused of spying in Iran is under way. http://on.cnn.com/eYGq6r","","","","","1"
"","CNN Breaking News","Feb 6, 2011","63","6","Muslim Brotherhood says it will meet with #Egypt Vice President Omar Suleiman; protests continue. http://on.cnn.com/i8G9Cv","","","","","1"
"","CNN Breaking News","Feb 6, 2011","548","35","USDA: 3,000 pounds of ground beef recalled over possible E. coli contamination http://on.cnn.com/g3Yv0Q","","","","","1"
"","CNN Breaking News","Feb 6, 2011","378","32","Cleveland Cavaliers set NBA single-season record for consecutive loses http://on.cnn.com/ex5hmF","","","","","1"
"","CNN Breaking News","Feb 6, 2011","98","12","At least 2 killed when police in Tunisia fire on protesters http://on.cnn.com/hdM6aE","","","","","1"
"","CNN Breaking News","Feb 5, 2011","314","25","Clarification: Key members resign posts in Egypt's ruling party. Hosni Mubarak remains head of party & president.","","","","","1"
"","CNN Breaking News","Feb 5, 2011","656","41","Members of leadership of #Egypt ruling party, including Mubarak, submit resignations, state TV reports. http://on.cnn.com/eveL2d","","","","","1"
"","CNN Breaking News","Feb 5, 2011","124","14","German diplomat who said there was assassination attempt against
#Egypt VP retracts comments. http://on.cnn.com/eveL2d","","","","","1"
"","CNN Breaking News","Feb 5, 2011","130","13","#Egypt protesters, Army tanks in standoff at Cairo's Tahrir Square. http://on.cnn.com/eveL2d","","","","","1"
"","CNN Breaking News","Feb 5, 2011","175","15","New Egyptian vice president recently escaped assassination, German official says. http://on.cnn.com/eveL2d","","","","","1"
"","CNN Breaking News","Feb 5, 2011","166","24","A gas pipeline was set on fire in Egypt in a suspected terror attack, according to state-run TV. http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 5, 2011","174","27","Muslim Brotherhood will not participate in planned #Egypt elections, spokesman says http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 5, 2011","85","12","Hmong general, whose troops fought alongside U.S. in Vietnam, denied Arlington burial http://on.cnn.com/dMf4xr","","","","","1"
"","CNN Breaking News","Feb 4, 2011","47","8","BP claims fund manager told to speed up payments as ""a matter of urgency"" http://on.cnn.com/fMJ0dj","","","","","1"
"","CNN Breaking News","Feb 4, 2011","130","17","#Obama: Transition to new government in #Egypt ""must begin now"" http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","63","11","Obama administration remains unsatisfied with pace of change in #Egypt, spokesman says http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","89","10","ElBaradei willing to run for #Egypt president ""if people want"" him to http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","40","9","Airport screeners to get collective bargaining rights, TSA to announce today http://on.cnn.com/e0egj9","","","","","1"
"","CNN Breaking News","Feb 4, 2011","118","9","Mets' owners accused of netting $300 million from Madoff. http://on.cnn.com/e6fWBb","","","","","1"
"","CNN Breaking News","Feb 4, 2011","109","11","Death toll reaches 11 from clashes in Cairo's Tahrir Square, #Egypt Health Ministry says. http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","138","15","NASA confirms Mark Kelly, husband of wounded Rep. #Giffords, will command upcoming shuttle flight. http://on.cnn.com/i2HZSf","","","","","1"
"","CNN Breaking News","Feb 4, 2011","36","7","Alleged gunman in Tucson shooting that wounded Rep. Giffords to face federal charges first. http://on.cnn.com/ic0HHU","","","","","1"
"","CNN Breaking News","Feb 4, 2011","121","7","Security force with ""thugs"" storms website office of Egypt's Muslim Brotherhood and makes arrests, group says. http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","99","6","Gunfire heard as youths with sticks, rocks fight near Cairo's Tahrir Square. http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","94","6","Opponents and supporters of Mubarak fighting in street near Cairo's Tahrir Square, witnesses tell CNN. http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","184","17","New York Yankees pitcher Andy Pettitte announces his retirement. http://on.cnn.com/eyN4Gq","","","","","1"
"","CNN Breaking News","Feb 4, 2011","121","7","Security force with ""thugs"" storms website office of Egypt's Muslim Brotherhood and makes arrests, group says. http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","99","6","Gunfire heard as youths with sticks, rocks fight near Cairo's Tahrir Square. http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","94","6","Opponents and supporters of Mubarak fighting in street near Cairo's Tahrir Square, witnesses tell CNN. http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","184","17","New York Yankees pitcher Andy Pettitte announces his retirement. http://on.cnn.com/eyN4Gq","","","","","1"
"","CNN Breaking News","Feb 4, 2011","109","5","Around 5,000 injured since unrest began, Egypt's health minister tells Al-Arabiya network. http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","69","9","Mark Kelly, husband of Rep. Gabrielle Giffords, expected to announce he'll command shuttle flight, source says. http://bit.ly/eTh3d3","","","","","1"
"","CNN Breaking News","Feb 4, 2011","105","12","About 35,000 people take to streets of Suez, Egypt, spokesman for opposition leader Ayman Nour tells CNN. http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","101","7","Amr Moussa, Arab League's secretary-general, joins protesters in Cairo, state-run Nile TV reports. http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","141","14","Al-Jazeera correspondent sends Twitter message saying men trashed network's Arabic office in Cairo. http://on.cnn.com/friQlK","","","","","1"
"","CNN Breaking News","Feb 4, 2011","68","11","Anti-government protesters continue demonstrations in Cairo's Tahrir Square. Live: http://on.cnn.com/cnndcl1","","","","","1"
"","CNN Breaking News","Feb 4, 2011","178","31","#Egypt VP blames TV in ""certain friendly nations"" for helping stir ""youth against the nation"" http://on.cnn.com/goLbFh","","","","","1"
"","CNN Breaking News","Feb 4, 2011","72","20","U.S., #Egypt discuss ways to move political transition forward, U.S. official says http://on.cnn.com/eC3pac","","","","","1"
"","CNN Breaking News","Feb 4, 2011","116","28","Ex-#Enron CEO request prison leave after son found dead in dorm room http://on.cnn.com/eFeKYO","","","","","1"
"","CNN Breaking News","Feb 3, 2011","79","13","VP Biden calls #Egypt VP Suleiman, urged negotiations and stressed govt responsible to protect protesters http://on.cnn.com/eIay3G","","","","","1"
"","CNN Breaking News","Feb 3, 2011","249","40","#Mubarak told Christiane Amanpour of ABC News he would step down if he weren't afraid of ensuing chaos http://on.cnn.com/eIay3G","","","","","1"
"","CNN Breaking News","Feb 3, 2011","53","13","FBI, Army failures led to #FortHood massacre, report says. http://on.cnn.com/eIDYPi","","","","","1"
"","CNN Breaking News","Feb 3, 2011","118","6","Police detain at least two humanitarian workers in #Egypt, Amnesty International reports. http://on.cnn.com/dQalQm","","","","","1"
"","CNN Breaking News","Feb 3, 2011","48","10","Report: #Algeria to lift state of emergency. http://on.cnn.com/hq2U2c","","","","","1"
"","CNN Breaking News","Feb 3, 2011","150","6","Journalists reported arrested amid #Egypt protests. http://on.cnn.com/fouY7a","","","","","1"
"","CNN Breaking News","Feb 3, 2011","36","6","Nepalese parliament elects new prime minister. http://on.cnn.com/gAp9yr","","","","","1"
"","CNN Breaking News","Feb 3, 2011","83","13","3 found dead after car crashes into New Jersey school. http://on.cnn.com/i4oyfW","","","","","1"
"","CNN Breaking News","Feb 3, 2011","97","6","Americans urged to depart #Egypt while charters still available. http://on.cnn.com/fCDADZ","","","","","1"
"","CNN Breaking News","Feb 3, 2011","187","17","Obama tells prayer breakfast: ""We pray that the violence in #Egypt will end."" http://on.cnn.com/goLbFh","","","","","1"
"","CNN Breaking News","Feb 3, 2011","102","8","Anti-government protesters gather in Alexandria, Egypt's second-largest city. http://on.cnn.com/eIay3G","","","","","1"
"","CNN Breaking News","Feb 3, 2011","89","8","Tensions continue to run high in Cairo. Live: http://on.cnn.com/cnndcl4","","","","","1"
"","CNN Breaking News","Feb 3, 2011","190","17","State Dept. clarifies: Americans leaving #Egypt on evac flight should go to airport after end of curfew http://on.cnn.com/ftyMHf","","","","","1"
"","CNN Breaking News","Feb 3, 2011","382","13","State department: Americans in #Egypt report to airport for evacuation flights ""immediately"" http://on.cnn.com/ftyMHf","","","","","1"
"","CNN Breaking News","Feb 3, 2011","165","15","CNN personnel are seeing wounded being carried into #Cairo’s Tahrir Square from the Museum entrance to square http://on.cnn.com/ftyMHf","","","","","1"
"","CNN Breaking News","Feb 3, 2011","299","17","Heavy gunfire in Cairo, #Egypt as anti- and pro-government protesters continued to face off at Tahrir Square http://on.cnn.com/ftyMHf","","","","","1"
"","CNN Breaking News","Feb 2, 2011","216","16","Senate Democrats block a Republican effort to repeal the #healthcare reform law enacted last year. http://on.cnn.com/g66G6A","","","","","1"
"","CNN Breaking News","Feb 2, 2011","145","7","#Egypt's Health Minister tells state-run Nile TV: 3 dead and 639 injured
in the Tahrir square clashes http://on.cnn.com/ftyMHf","","","","","1"
"","CNN Breaking News","Feb 2, 2011","127","12","Rolling power outages sweep across Texas due to the blustery #weather
http://on.cnn.com/hjGMTa","","","","","1"
"","CNN Breaking News","Feb 2, 2011","230","9","Shooting at an elementary school in Placerville, California, according to El Dorado County Schools.
http://on.cnn.com/dROxSa","","","","","1"
"","CNN Breaking News","Feb 2, 2011","153","9","#Egypt's health minister said 611 people injured in clashes in Cairo's Tahrir square http://on.cnn.com/ftyMHf","","","","","1"
"","CNN Breaking News","Feb 2, 2011","244","7","400 people wounded, one person killed in #Egypt clashes, Egyptian official says. http://on.cnn.com/fQu1WX","","","","","1"
"","CNN Breaking News","Feb 2, 2011","83","7","Egyptian troops use water cannon to put out fires in Cairo's Tahrir Square. http://on.cnn.com/fQu1WX","","","","","1"
"","CNN Breaking News","Feb 2, 2011","147","5","Egypt power transition ""needs to begin now,"" Obama spokesman says. http://on.cnn.com/fQu1WX","","","","","1"
"","CNN Breaking News","Feb 2, 2011","83","6","Thousands of flights canceled as storm piles snow in Midwest, Northeast. http://on.cnn.com/g4iP0C","","","","","1"
"","CNN Breaking News","Feb 2, 2011","137","9","Powerful #cyclone hits flood-hit Queensland, Australia. http://on.cnn.com/hOIhSM","","","","","1"
"","CNN Breaking News","Feb 2, 2011","162","6","Tear gas fired as protests in Cairo's Tahrir Square turn violent. http://on.cnn.com/fQu1WX","","","","","1"
"","CNN Breaking News","Feb 2, 2011","162","9","Clashes break out between pro- and anti-Mubarak demonstrators in Cairo, Egypt. http://on.cnn.com/fQu1WX","","","","","1"
"","CNN Breaking News","Feb 2, 2011","1.6K","50","Groundhog #Punxsutawney Phil predicts early end to winter. http://on.cnn.com/hjGMTa","","","","","1"
"","CNN Breaking News","Feb 2, 2011","144","13","#Punxsutawney Phil makes Groundhog Day prediction. Live: http://on.cnn.com/cnndcl2","","","","","1"
"","CNN Breaking News","Feb 2, 2011","90","16","Egyptian demonstrators renew calls for Hosni Mubarak to leave office. LIVE: http://on.cnn.com/cnndcl4","","","","","1"
"","CNN Breaking News","Feb 2, 2011","138","17","Obama says Egypt transition should be meaningful, peaceful and must begin now. http://on.cnn.com/e0n96z","","","","","1"
"","CNN Breaking News","Feb 2, 2011","162","9","Clashes break out between pro- and anti-Mubarak demonstrators in Cairo, Egypt. http://on.cnn.com/fQu1WX","","","","","1"
"","CNN Breaking News","Feb 2, 2011","1.6K","50","Groundhog #Punxsutawney Phil predicts early end to winter. http://on.cnn.com/hjGMTa","","","","","1"
"","CNN Breaking News","Feb 2, 2011","144","13","#Punxsutawney Phil makes Groundhog Day prediction. Live: http://on.cnn.com/cnndcl2","","","","","1"
"","CNN Breaking News","Feb 2, 2011","90","16","Egyptian demonstrators renew calls for Hosni Mubarak to leave office. LIVE: http://on.cnn.com/cnndcl4","","","","","1"
"","CNN Breaking News","Feb 2, 2011","138","17","Obama says Egypt transition should be meaningful, peaceful and must begin now. http://on.cnn.com/e0n96z","","","","","1"
"","CNN Breaking News","Feb 1, 2011","203","12","Barack #Obama to address situation in #Egypt within the hour. http://on.cnn.com/gdJ61m","","","","","1"
"","CNN Breaking News","Feb 1, 2011","98","16","#Swiss authorities: 114 disabled people sexually assaulted. http://on.cnn.com/g3Pbhu","","","","","1"
"","CNN Breaking News","Feb 1, 2011","296","16","Mubarak tells his people: I won't run again. http://on.cnn.com/fMVWbG","","","","","1"
"","CNN Breaking News","Feb 1, 2011","139","8","#Dow closes above 12,000. S&P hits 2/12 year high. http://on.cnn.com/fmeh0z","","","","","1"
"","CNN Breaking News","Feb 1, 2011","248","14","#Egypt President Hosni #Mubarak won't seek re-election, senior U.S. official says. http://on.cnn.com/gdJ61m","","","","","1"
"","CNN Breaking News","Feb 1, 2011","65","10","Zsa Zsa #Gabor taken to hospital, family spokesman says. http://on.cnn.com/hkSDx4","","","","","1"
"","CNN Breaking News","Feb 1, 2011","206","4","#Egypt President Hosni Mubarak will address nation Tuesday night, Reuters reports. http://on.cnn.com/gdJ61m","","","","","1"
"","CNN Breaking News","Feb 1, 2011","371","13","#Chicago could get 2 feet of snow in next 24 hours, forecasters say. http://on.cnn.com/fbIFIg","","","","","1"
"","CNN Breaking News","Feb 1, 2011","137","9","#Netanyahu says world must demand that any #Egypt government maintain
peace treaty with Israel. http://on.cnn.com/gdJ61m","","","","","1"
